month,subdivison,line,day_type,reporting_category,subcategory,delays
2021-05,B DIVISION,L,2,Infrastructure & Equipment,Door-Related,1
2021-05,B DIVISION,L,2,Infrastructure & Equipment,"Fire, Smoke, Debris",56
2021-05,B DIVISION,L,2,Infrastructure & Equipment,Other - Sig,27
2021-05,B DIVISION,L,2,Infrastructure & Equipment,Rail and Roadbed,2
2021-05,B DIVISION,L,2,Infrastructure & Equipment,Service Delivery,1
2021-05,B DIVISION,L,2,Operating Conditions,,1
2021-05,B DIVISION,L,2,Planned ROW Work,Subways Maintenance,33
2021-05,B DIVISION,L,2,Police & Medical,"Public Conduct, Crime, Police Response",28
2021-05,B DIVISION,M,1,Crew Availability,Crew Availability,147
2021-05,B DIVISION,M,1,External Factors,External Agency or Utility,47
2021-05,B DIVISION,M,1,Infrastructure & Equipment,Braking,3
2021-05,B DIVISION,M,1,Infrastructure & Equipment,Door-Related,6
2021-05,B DIVISION,M,1,Infrastructure & Equipment,"Fire, Smoke, Debris",12
2021-05,B DIVISION,M,1,Infrastructure & Equipment,Other - CE,6
2021-05,B DIVISION,M,1,Infrastructure & Equipment,Other Infrastructure,3
2021-05,B DIVISION,M,1,Infrastructure & Equipment,Other Internal Disruptions,14
2021-05,B DIVISION,M,1,Infrastructure & Equipment,Other - Sig,96
2021-05,B DIVISION,M,1,Infrastructure & Equipment,Rail and Roadbed,38
2021-05,B DIVISION,M,1,Infrastructure & Equipment,Service Delivery,8
2021-05,B DIVISION,M,1,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,4
2021-05,B DIVISION,M,1,Operating Conditions,,65
2021-05,B DIVISION,M,1,Planned ROW Work,Subways Maintenance,18
2021-05,B DIVISION,M,1,Planned ROW Work,Work Equipment,4
2021-05,B DIVISION,M,1,Police & Medical,Persons on Roadbed,32
2021-05,B DIVISION,M,1,Police & Medical,"Public Conduct, Crime, Police Response",110
2021-05,B DIVISION,M,1,Police & Medical,Sick/Injured Customer,18
2021-05,B DIVISION,M,2,Crew Availability,Crew Availability,38
2021-05,B DIVISION,M,2,Infrastructure & Equipment,Door-Related,3
2021-05,B DIVISION,M,2,Infrastructure & Equipment,Rail and Roadbed,27
2021-05,B DIVISION,M,2,Planned ROW Work,Subways Maintenance,4
2021-05,B DIVISION,M,2,Planned ROW Work,Work Equipment,5
2021-05,B DIVISION,M,2,Police & Medical,"Public Conduct, Crime, Police Response",18
2021-05,B DIVISION,N,1,Crew Availability,Crew Availability,449
2021-05,B DIVISION,N,1,External Factors,External Agency or Utility,33
2021-05,B DIVISION,N,1,External Factors,External Debris on Roadbed,2
2021-05,B DIVISION,N,1,External Factors,Inclement Weather,6
2021-05,B DIVISION,N,1,Infrastructure & Equipment,Braking,9
2021-05,B DIVISION,N,1,Infrastructure & Equipment,Door-Related,43
2021-05,B DIVISION,N,1,Infrastructure & Equipment,"Fire, Smoke, Debris",1
2021-05,B DIVISION,N,1,Infrastructure & Equipment,Other - CE,34
2021-05,B DIVISION,N,1,Infrastructure & Equipment,Other Infrastructure,1
2021-05,B DIVISION,N,1,Infrastructure & Equipment,Other Internal Disruptions,64
2021-05,B DIVISION,N,1,Infrastructure & Equipment,Other - Sig,307
2021-05,B DIVISION,N,1,Infrastructure & Equipment,Propulsion,1
2021-05,B DIVISION,N,1,Infrastructure & Equipment,Rail and Roadbed,39
2021-05,B DIVISION,N,1,Infrastructure & Equipment,Service Delivery,13
2021-05,B DIVISION,N,1,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,10
2021-05,B DIVISION,N,1,Operating Conditions,,138
2021-05,B DIVISION,N,1,Planned ROW Work,Capital Work - Other Planned ROW,8
2021-05,B DIVISION,N,1,Planned ROW Work,Other Planned ROW Work,2
2021-05,B DIVISION,N,1,Planned ROW Work,Subways Maintenance,224
2021-05,B DIVISION,N,1,Planned ROW Work,Work Equipment,10
2021-05,B DIVISION,N,1,Police & Medical,Persons on Roadbed,11
2021-05,B DIVISION,N,1,Police & Medical,"Public Conduct, Crime, Police Response",153
2021-05,B DIVISION,N,1,Police & Medical,Sick/Injured Customer,14
2021-05,B DIVISION,N,2,Crew Availability,Crew Availability,187
2021-05,B DIVISION,N,2,External Factors,Inclement Weather,1
2021-05,B DIVISION,N,2,Infrastructure & Equipment,Door-Related,1
2021-05,B DIVISION,N,2,Infrastructure & Equipment,"Fire, Smoke, Debris",4
2021-05,B DIVISION,N,2,Infrastructure & Equipment,Other - CE,16
2021-05,B DIVISION,N,2,Infrastructure & Equipment,Other Infrastructure,13
2021-05,B DIVISION,N,2,Infrastructure & Equipment,Other - Sig,11
2021-05,B DIVISION,N,2,Infrastructure & Equipment,Rail and Roadbed,9
2021-05,B DIVISION,N,2,Infrastructure & Equipment,Service Delivery,2
2021-05,B DIVISION,N,2,Operating Conditions,,67
2021-05,B DIVISION,N,2,Planned ROW Work,Capital Work - Other Planned ROW,3
2021-05,B DIVISION,N,2,Planned ROW Work,Subways Maintenance,65
2021-05,B DIVISION,N,2,Planned ROW Work,Work Equipment,11
2021-05,B DIVISION,N,2,Police & Medical,Persons on Roadbed,5
2021-05,B DIVISION,N,2,Police & Medical,"Public Conduct, Crime, Police Response",38
2021-05,B DIVISION,N,2,Police & Medical,Sick/Injured Customer,22
2021-05,B DIVISION,Q,1,Crew Availability,Crew Availability,391
2021-05,B DIVISION,Q,1,External Factors,External Agency or Utility,1
2021-05,B DIVISION,Q,1,Infrastructure & Equipment,Braking,26
2021-05,B DIVISION,Q,1,Infrastructure & Equipment,Door-Related,25
2021-05,B DIVISION,Q,1,Infrastructure & Equipment,Other - CE,12
2021-05,B DIVISION,Q,1,Infrastructure & Equipment,Other Infrastructure,1
2021-05,B DIVISION,Q,1,Infrastructure & Equipment,Other Internal Disruptions,40
2021-05,B DIVISION,Q,1,Infrastructure & Equipment,Other - Sig,229
2021-05,B DIVISION,Q,1,Infrastructure & Equipment,Propulsion,4
2021-05,B DIVISION,Q,1,Infrastructure & Equipment,Rail and Roadbed,68
2021-05,B DIVISION,Q,1,Infrastructure & Equipment,Service Delivery,10
2021-05,B DIVISION,Q,1,Operating Conditions,,180
2021-05,B DIVISION,Q,1,Planned ROW Work,Capital Work - Other Planned ROW,30
2021-05,B DIVISION,Q,1,Planned ROW Work,Insufficient Supplement Schedule,9
2021-05,B DIVISION,Q,1,Planned ROW Work,Other Planned ROW Work,1
2021-05,B DIVISION,Q,1,Planned ROW Work,Subways Maintenance,147
2021-05,B DIVISION,Q,1,Planned ROW Work,Work Equipment,5
2021-05,B DIVISION,Q,1,Police & Medical,Persons on Roadbed,42
2021-05,B DIVISION,Q,1,Police & Medical,"Public Conduct, Crime, Police Response",144
2021-05,B DIVISION,Q,1,Police & Medical,Sick/Injured Customer,15
2021-05,B DIVISION,Q,2,Crew Availability,Crew Availability,158
2021-05,B DIVISION,Q,2,External Factors,External Debris on Roadbed,64
2021-05,B DIVISION,Q,2,External Factors,Inclement Weather,1
2021-05,B DIVISION,Q,2,Infrastructure & Equipment,Door-Related,18
2021-05,B DIVISION,Q,2,Infrastructure & Equipment,"Fire, Smoke, Debris",2
2021-05,B DIVISION,Q,2,Infrastructure & Equipment,Other - CE,14
2021-05,B DIVISION,Q,2,Infrastructure & Equipment,Other Infrastructure,84
2021-05,B DIVISION,Q,2,Infrastructure & Equipment,Other - Sig,10
2021-05,B DIVISION,Q,2,Infrastructure & Equipment,Service Delivery,3
2021-05,B DIVISION,Q,2,Operating Conditions,,75
2021-05,B DIVISION,Q,2,Planned ROW Work,Capital Work - Other Planned ROW,18
2021-05,B DIVISION,Q,2,Planned ROW Work,Subways Maintenance,43
2021-05,B DIVISION,Q,2,Planned ROW Work,Work Equipment,4
2021-05,B DIVISION,Q,2,Police & Medical,Persons on Roadbed,19
2021-05,B DIVISION,Q,2,Police & Medical,"Public Conduct, Crime, Police Response",79
2021-05,B DIVISION,Q,2,Police & Medical,Sick/Injured Customer,1
2021-05,B DIVISION,R,1,Crew Availability,Crew Availability,181
2021-05,B DIVISION,R,1,External Factors,External Agency or Utility,41
2021-05,B DIVISION,R,1,Infrastructure & Equipment,Braking,7
2021-05,B DIVISION,R,1,Infrastructure & Equipment,Door-Related,11
2021-05,B DIVISION,R,1,Infrastructure & Equipment,"Fire, Smoke, Debris",1
2021-05,B DIVISION,R,1,Infrastructure & Equipment,Other - CE,12
2021-05,B DIVISION,R,1,Infrastructure & Equipment,Other Infrastructure,3
2021-05,B DIVISION,R,1,Infrastructure & Equipment,Other Internal Disruptions,27
2021-05,B DIVISION,R,1,Infrastructure & Equipment,Other - Sig,264
2021-05,B DIVISION,R,1,Infrastructure & Equipment,Propulsion,2
2021-05,B DIVISION,R,1,Infrastructure & Equipment,Rail and Roadbed,6
2021-05,B DIVISION,R,1,Infrastructure & Equipment,Service Delivery,10
2021-05,B DIVISION,R,1,Operating Conditions,,72
2021-05,B DIVISION,R,1,Planned ROW Work,Capital Work - Other Planned ROW,2
2021-05,B DIVISION,R,1,Planned ROW Work,Subways Maintenance,104
2021-05,B DIVISION,R,1,Planned ROW Work,Work Equipment,12
2021-05,B DIVISION,R,1,Police & Medical,Persons on Roadbed,7
2021-05,B DIVISION,R,1,Police & Medical,"Public Conduct, Crime, Police Response",96
2021-05,B DIVISION,R,1,Police & Medical,Sick/Injured Customer,24
2021-05,B DIVISION,R,2,Crew Availability,Crew Availability,56
2021-05,B DIVISION,R,2,External Factors,External Agency or Utility,7
2021-05,B DIVISION,R,2,Infrastructure & Equipment,Braking,2
2021-05,B DIVISION,R,2,Infrastructure & Equipment,Door-Related,1
2021-05,B DIVISION,R,2,Infrastructure & Equipment,"Fire, Smoke, Debris",2
2021-05,B DIVISION,R,2,Infrastructure & Equipment,Other - CE,1
2021-05,B DIVISION,R,2,Infrastructure & Equipment,Other - Sig,25
2021-05,B DIVISION,R,2,Infrastructure & Equipment,Rail and Roadbed,3
2021-05,B DIVISION,R,2,Operating Conditions,,16
2021-05,B DIVISION,R,2,Planned ROW Work,Capital Work - Other Planned ROW,6
2021-05,B DIVISION,R,2,Planned ROW Work,Subways Maintenance,21
2021-05,B DIVISION,R,2,Planned ROW Work,Work Equipment,3
2021-05,B DIVISION,R,2,Police & Medical,Persons on Roadbed,28
2021-05,B DIVISION,R,2,Police & Medical,"Public Conduct, Crime, Police Response",22
2021-05,B DIVISION,R,2,Police & Medical,Sick/Injured Customer,12
2021-05,A DIVISION,S 42nd,1,Crew Availability,Crew Availability,1
2021-05,A DIVISION,S 42nd,1,Infrastructure & Equipment,Door-Related,2
2021-05,A DIVISION,S 42nd,1,Infrastructure & Equipment,Other Infrastructure,4
2021-05,A DIVISION,S 42nd,1,Infrastructure & Equipment,Other - Sig,13
2021-05,A DIVISION,S 42nd,1,Infrastructure & Equipment,Service Delivery,2
2021-05,A DIVISION,S 42nd,2,Infrastructure & Equipment,Service Delivery,2
2021-05,A DIVISION,S 42nd,2,Police & Medical,"Public Conduct, Crime, Police Response",21
2021-05,B DIVISION,S Fkln,1,External Factors,External Debris on Roadbed,7
2021-05,B DIVISION,S Fkln,1,Police & Medical,Persons on Roadbed,6
2021-05,B DIVISION,S Fkln,2,Infrastructure & Equipment,Other - CE,3
2021-05,B DIVISION,S Rock,1,Crew Availability,Crew Availability,15
2021-05,B DIVISION,S Rock,1,External Factors,External Agency or Utility,26
2021-05,B DIVISION,S Rock,1,Infrastructure & Equipment,Other Infrastructure,3
2021-05,B DIVISION,S Rock,1,Infrastructure & Equipment,Other - Sig,4
2021-05,B DIVISION,S Rock,1,Infrastructure & Equipment,Propulsion,1
2021-05,B DIVISION,S Rock,1,Operating Conditions,,1
2021-05,B DIVISION,S Rock,1,Planned ROW Work,Subways Maintenance,2
2021-05,B DIVISION,S Rock,1,Planned ROW Work,Work Equipment,1
2021-05,B DIVISION,S Rock,1,Police & Medical,Persons on Roadbed,7
2021-05,B DIVISION,S Rock,2,Crew Availability,Crew Availability,1
2021-05,B DIVISION,S Rock,2,External Factors,External Agency or Utility,9
2021-05,B DIVISION,S Rock,2,Operating Conditions,,1
2021-05,B DIVISION,S Rock,2,Planned ROW Work,Subways Maintenance,3
2021-05,Systemwide,Systemwide,1,Crew Availability,Systemwide,5410
2021-05,Systemwide,Systemwide,1,External Factors,Systemwide,772
2021-05,Systemwide,Systemwide,1,Infrastructure & Equipment,Systemwide,6493
2021-05,Systemwide,Systemwide,1,Operating Conditions,Systemwide,1792
2021-05,Systemwide,Systemwide,1,Planned ROW Work,Systemwide,3017
2021-05,Systemwide,Systemwide,1,Police & Medical,Systemwide,3324
2021-05,Systemwide,Systemwide,2,Crew Availability,Systemwide,2625
2021-05,Systemwide,Systemwide,2,External Factors,Systemwide,347
2021-05,Systemwide,Systemwide,2,Infrastructure & Equipment,Systemwide,1304
2021-05,Systemwide,Systemwide,2,Operating Conditions,Systemwide,978
2021-05,Systemwide,Systemwide,2,Planned ROW Work,Systemwide,1399
2021-05,Systemwide,Systemwide,2,Police & Medical,Systemwide,1016
2021-04,A DIVISION,1,1,Crew Availability,Crew Availability,302
2021-04,A DIVISION,1,1,External Factors,External Debris on Roadbed,120
2021-04,A DIVISION,1,1,Infrastructure & Equipment,Braking,1
2021-04,A DIVISION,1,1,Infrastructure & Equipment,Door-Related,16
2021-04,A DIVISION,1,1,Infrastructure & Equipment,Other - CE,6
2021-04,A DIVISION,1,1,Infrastructure & Equipment,Other Infrastructure,1
2021-04,A DIVISION,1,1,Infrastructure & Equipment,Other Internal Disruptions,8
2021-04,A DIVISION,1,1,Infrastructure & Equipment,Other - Sig,75
2021-04,A DIVISION,1,1,Infrastructure & Equipment,Rail and Roadbed,43
2021-04,A DIVISION,1,1,Infrastructure & Equipment,Service Delivery,31
2021-04,A DIVISION,1,1,Operating Conditions,,59
2021-04,A DIVISION,1,1,Planned ROW Work,Subways Maintenance,93
2021-04,A DIVISION,1,1,Planned ROW Work,Work Equipment,4
2021-04,A DIVISION,1,1,Police & Medical,Persons on Roadbed,24
2021-04,A DIVISION,1,1,Police & Medical,"Public Conduct, Crime, Police Response",168
2021-04,A DIVISION,1,1,Police & Medical,Sick/Injured Customer,16
2021-04,A DIVISION,1,2,Crew Availability,Crew Availability,155
2021-04,A DIVISION,1,2,External Factors,External Debris on Roadbed,1
2021-04,A DIVISION,1,2,Infrastructure & Equipment,Other Infrastructure,2
2021-04,A DIVISION,1,2,Infrastructure & Equipment,Other - Sig,20
2021-04,A DIVISION,1,2,Infrastructure & Equipment,Rail and Roadbed,6
2021-04,A DIVISION,1,2,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,2
2021-04,A DIVISION,1,2,Operating Conditions,,15
2021-04,A DIVISION,1,2,Planned ROW Work,Subways Maintenance,69
2021-04,A DIVISION,1,2,Planned ROW Work,Work Equipment,4
2021-04,A DIVISION,1,2,Police & Medical,Persons on Roadbed,6
2021-04,A DIVISION,1,2,Police & Medical,"Public Conduct, Crime, Police Response",38
2021-04,A DIVISION,1,2,Police & Medical,Sick/Injured Customer,3
2021-04,A DIVISION,2,1,Crew Availability,Crew Availability,238
2021-04,A DIVISION,2,1,External Factors,External Agency or Utility,18
2021-04,A DIVISION,2,1,External Factors,External Debris on Roadbed,15
2021-04,A DIVISION,2,1,External Factors,Inclement Weather,17
2021-04,A DIVISION,2,1,Infrastructure & Equipment,Braking,2
2021-04,A DIVISION,2,1,Infrastructure & Equipment,Door-Related,3
2021-04,A DIVISION,2,1,Infrastructure & Equipment,"Fire, Smoke, Debris",20
2021-04,A DIVISION,2,1,Infrastructure & Equipment,Other - CE,23
2021-04,A DIVISION,2,1,Infrastructure & Equipment,Other Infrastructure,2
2021-04,A DIVISION,2,1,Infrastructure & Equipment,Other Internal Disruptions,1
2021-04,A DIVISION,2,1,Infrastructure & Equipment,Other - Sig,36
2021-04,A DIVISION,2,1,Infrastructure & Equipment,Propulsion,19
2021-04,A DIVISION,2,1,Infrastructure & Equipment,Rail and Roadbed,54
2021-04,A DIVISION,2,1,Infrastructure & Equipment,Service Delivery,33
2021-04,A DIVISION,2,1,Operating Conditions,,152
2021-04,A DIVISION,2,1,Planned ROW Work,Capital Work - Other Planned ROW,2
2021-04,A DIVISION,2,1,Planned ROW Work,Subways Maintenance,104
2021-04,A DIVISION,2,1,Planned ROW Work,Work Equipment,22
2021-04,A DIVISION,2,1,Police & Medical,Persons on Roadbed,23
2021-04,A DIVISION,2,1,Police & Medical,"Public Conduct, Crime, Police Response",76
2021-04,A DIVISION,2,1,Police & Medical,Sick/Injured Customer,31
2021-04,A DIVISION,2,2,Crew Availability,Crew Availability,94
2021-04,A DIVISION,2,2,External Factors,External Debris on Roadbed,17
2021-04,A DIVISION,2,2,External Factors,Inclement Weather,4
2021-04,A DIVISION,2,2,Infrastructure & Equipment,Other - CE,2
2021-04,A DIVISION,2,2,Infrastructure & Equipment,Other - Sig,29
2021-04,A DIVISION,2,2,Infrastructure & Equipment,Propulsion,1
2021-04,A DIVISION,2,2,Infrastructure & Equipment,Rail and Roadbed,6
2021-04,A DIVISION,2,2,Operating Conditions,,251
2021-04,A DIVISION,2,2,Planned ROW Work,Subways Maintenance,229
2021-04,A DIVISION,2,2,Planned ROW Work,Work Equipment,9
2021-04,A DIVISION,2,2,Police & Medical,Persons on Roadbed,35
2021-04,A DIVISION,2,2,Police & Medical,"Public Conduct, Crime, Police Response",77
2021-04,A DIVISION,2,2,Police & Medical,Sick/Injured Customer,14
2021-04,A DIVISION,3,1,Crew Availability,Crew Availability,253
2021-04,A DIVISION,3,1,External Factors,External Debris on Roadbed,9
2021-04,A DIVISION,3,1,Infrastructure & Equipment,Door-Related,5
2021-04,A DIVISION,3,1,Infrastructure & Equipment,Other - CE,21
2021-04,A DIVISION,3,1,Infrastructure & Equipment,Other Infrastructure,1
2021-04,A DIVISION,3,1,Infrastructure & Equipment,Other Internal Disruptions,5
2021-04,A DIVISION,3,1,Infrastructure & Equipment,Other - Sig,42
2021-04,A DIVISION,3,1,Infrastructure & Equipment,Propulsion,7
2021-04,A DIVISION,3,1,Infrastructure & Equipment,Rail and Roadbed,14
2021-04,A DIVISION,3,1,Infrastructure & Equipment,Service Delivery,6
2021-04,A DIVISION,3,1,Operating Conditions,,38
2021-04,A DIVISION,3,1,Planned ROW Work,Subways Maintenance,26
2021-04,A DIVISION,3,1,Planned ROW Work,Work Equipment,15
2021-04,A DIVISION,3,1,Police & Medical,Persons on Roadbed,25
2021-04,A DIVISION,3,1,Police & Medical,"Public Conduct, Crime, Police Response",59
2021-04,A DIVISION,3,1,Police & Medical,Sick/Injured Customer,25
2021-04,A DIVISION,3,2,Crew Availability,Crew Availability,102
2021-04,A DIVISION,3,2,External Factors,External Debris on Roadbed,17
2021-04,A DIVISION,3,2,External Factors,Inclement Weather,3
2021-04,A DIVISION,3,2,Infrastructure & Equipment,Other - CE,2
2021-04,A DIVISION,3,2,Infrastructure & Equipment,Other - Sig,21
2021-04,A DIVISION,3,2,Infrastructure & Equipment,Propulsion,1
2021-04,A DIVISION,3,2,Infrastructure & Equipment,Rail and Roadbed,4
2021-04,A DIVISION,3,2,Infrastructure & Equipment,Service Delivery,2
2021-04,A DIVISION,3,2,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,1
2021-04,A DIVISION,3,2,Operating Conditions,,137
2021-04,A DIVISION,3,2,Planned ROW Work,Capital Work - Other Planned ROW,25
2021-04,A DIVISION,3,2,Planned ROW Work,Subways Maintenance,189
2021-04,A DIVISION,3,2,Planned ROW Work,Work Equipment,3
2021-04,A DIVISION,3,2,Police & Medical,Persons on Roadbed,15
2021-04,A DIVISION,3,2,Police & Medical,"Public Conduct, Crime, Police Response",38
2021-04,A DIVISION,3,2,Police & Medical,Sick/Injured Customer,7
2021-04,A DIVISION,4,1,Crew Availability,Crew Availability,276
2021-04,A DIVISION,4,1,External Factors,External Debris on Roadbed,5
2021-04,A DIVISION,4,1,External Factors,Inclement Weather,1
2021-04,A DIVISION,4,1,Infrastructure & Equipment,Braking,12
2021-04,A DIVISION,4,1,Infrastructure & Equipment,Door-Related,2
2021-04,A DIVISION,4,1,Infrastructure & Equipment,"Fire, Smoke, Debris",35
2021-04,A DIVISION,4,1,Infrastructure & Equipment,Other - CE,7
2021-04,A DIVISION,4,1,Infrastructure & Equipment,Other Infrastructure,3
2021-04,A DIVISION,4,1,Infrastructure & Equipment,Other Internal Disruptions,35
2021-04,A DIVISION,4,1,Infrastructure & Equipment,Other - Sig,114
2021-04,A DIVISION,4,1,Infrastructure & Equipment,Propulsion,8
2021-04,A DIVISION,4,1,Infrastructure & Equipment,Rail and Roadbed,31
2021-04,A DIVISION,4,1,Infrastructure & Equipment,Service Delivery,17
2021-04,A DIVISION,4,1,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,23
2021-04,A DIVISION,4,1,Operating Conditions,,98
2021-04,A DIVISION,4,1,Planned ROW Work,Capital Work - Other Planned ROW,1
2021-04,A DIVISION,4,1,Planned ROW Work,Insufficient Supplement Schedule,13
2021-04,A DIVISION,4,1,Planned ROW Work,Subways Maintenance,138
2021-04,A DIVISION,4,1,Planned ROW Work,Work Equipment,16
2021-04,A DIVISION,4,1,Police & Medical,Persons on Roadbed,47
